from_stop_id,from_stop_name,to_stop_id,to_stop_name,time_type,aggregated_mean,aggregated_sample_size,route_id,direction_id,route_mean,route_sample_size
9022005000439002,Södra Ullstämma,9022005000448002,Ekholmen Brokindsleden,pm_rush,143.62,4919,9011005021000000,1,143.62,4919
9022005000440001,Runstensgatan,9022005002015001,Sigbjörnsgatan,pm_rush,92.8,4924,9011005021000000,1,92.8,4924
9022005000448002,Ekholmen Brokindsleden,9022005001332002,Jakobsdal,pm_rush,111.98,4919,9011005021000000,1,111.98,4919
9022005001243002,Kungsgatan,9022005000050028,Linköpings resecentrum,pm_rush,286.61,4832,9011005021000000,1,286.61,4832
9022005001458001,Stångebro,9022005000440001,Runstensgatan,pm_rush,44.33,4920,9011005021000000,1,44.33,4920
9022005002014001,Åby,9022005000155001,Gärstad,pm_rush,64.5,4925,9011005021000000,1,64.5,4925
9022005002015001,Sigbjörnsgatan,9022005002014001,Åby,pm_rush,98.15,4925,9011005021000000,1,98.15,4925
9022005002024001,Udden,9022005000153001,Roxtuna,pm_rush,104.66,4928,9011005021000000,1,104.66,4928
9022005002025001,Östernäs,9022005002024001,Udden,pm_rush,54.88,4928,9011005021000000,1,54.88,4928
9022005002026001,Hallonvägen,9022005002025001,Östernäs,pm_rush,63.43,4928,9011005021000000,1,63.43,4928
9022005002028001,Stensättersvägen,9022005003595001,Bryggvägen,pm_rush,98.48,4928,9011005021000000,1,98.48,4928
9022005002030001,Näsby allé,9022005002028001,Stensättersvägen,pm_rush,136.41,4926,9011005021000000,1,136.41,4926
9022005002946002,Harvestad,9022005000439002,Södra Ullstämma,pm_rush,64.81,4919,9011005021000000,1,64.81,4919
9022005002949002,Klampenborg,9022005002946002,Harvestad,pm_rush,159.59,4919,9011005021000000,1,159.59,4919
9022005002953002,Vist skola,9022005080005002,Norrbergavägen,pm_rush,72.57,4917,9011005021000000,1,72.57,4917
9022005003595001,Bryggvägen,9022005002026001,Hallonvägen,pm_rush,71.62,4928,9011005021000000,1,71.62,4928
9022005080005002,Norrbergavägen,9022005000320002,Sturefors centrum,pm_rush,71.91,4917,9011005021000000,1,71.91,4917
9022005000042002,Tinnerbäcksbadet,9022005000046006,Trädgårdstorget,weekend,86.78,63206,9011005021000000,1,87.35,8428
9022005000042002,Tinnerbäcksbadet,9022005000046006,Trädgårdstorget,weekend,86.78,63206,9011005021300000,0,90.64,11066
9022005000042002,Tinnerbäcksbadet,9022005000046006,Trädgårdstorget,weekend,86.78,63206,9011005021400000,0,90.61,8551
9022005000042002,Tinnerbäcksbadet,9022005000046006,Trädgårdstorget,weekend,86.78,63206,9011005021500000,0,84.57,8568
9022005000042002,Tinnerbäcksbadet,9022005000046006,Trädgårdstorget,weekend,86.78,63206,9011005021600000,1,86.52,9077
9022005000042002,Tinnerbäcksbadet,9022005000046006,Trädgårdstorget,weekend,86.78,63206,9011005021700000,0,84.63,8958
9022005000042002,Tinnerbäcksbadet,9022005000046006,Trädgårdstorget,weekend,86.78,63206,9011005021800000,0,82.11,8558
9022005000046006,Trädgårdstorget,9022005000050028,Linköpings resecentrum,weekend,310.4,131,9011005021000000,1,310.4,131
9022005000050028,Linköpings resecentrum,9022005001458001,Stångebro,weekend,243.8,8553,9011005021000000,1,243.8,8553
9022005000155001,Gärstad,9022005002030001,Näsby allé,weekend,50.85,8592,9011005021000000,1,50.85,8592
9022005000320002,Sturefors centrum,9022005002949002,Klampenborg,weekend,116.86,8411,9011005021000000,1,116.86,8411
9022005000439002,Södra Ullstämma,9022005000448002,Ekholmen Brokindsleden,weekend,133.05,8412,9011005021000000,1,133.05,8412
9022005000440001,Runstensgatan,9022005002015001,Sigbjörnsgatan,weekend,69.9,8587,9011005021000000,1,69.9,8587
9022005000448002,Ekholmen Brokindsleden,9022005001332002,Jakobsdal,weekend,99.45,8413,9011005021000000,1,99.45,8413
9022005001243002,Kungsgatan,9022005000050028,Linköpings resecentrum,weekend,211.29,8369,9011005021000000,1,211.29,8369
9022005001458001,Stångebro,9022005000440001,Runstensgatan,weekend,37.79,8587,9011005021000000,1,37.79,8587
9022005002014001,Åby,9022005000155001,Gärstad,weekend,64.39,8586,9011005021000000,1,64.39,8586
9022005002015001,Sigbjörnsgatan,9022005002014001,Åby,weekend,101.93,8587,9011005021000000,1,101.93,8587
9022005002024001,Udden,9022005000153001,Roxtuna,weekend,107.25,8603,9011005021000000,1,107.25,8603
9022005002025001,Östernäs,9022005002024001,Udden,weekend,56.87,8603,9011005021000000,1,56.87,8603
9022005002026001,Hallonvägen,9022005002025001,Östernäs,weekend,55.19,8603,9011005021000000,1,55.19,8603
9022005002028001,Stensättersvägen,9022005003595001,Bryggvägen,weekend,86.08,8600,9011005021000000,1,86.08,8600
9022005002030001,Näsby allé,9022005002028001,Stensättersvägen,weekend,123.6,8598,9011005021000000,1,123.6,8598
9022005002946002,Harvestad,9022005000439002,Södra Ullstämma,weekend,57.71,8412,9011005021000000,1,57.71,8412
9022005002949002,Klampenborg,9022005002946002,Harvestad,weekend,158.67,8411,9011005021000000,1,158.67,8411
9022005002953002,Vist skola,9022005080005002,Norrbergavägen,weekend,71.89,8408,9011005021000000,1,71.89,8408
9022005003595001,Bryggvägen,9022005002026001,Hallonvägen,weekend,61.01,8603,9011005021000000,1,61.01,8603
9022005080005002,Norrbergavägen,9022005000320002,Sturefors centrum,weekend,77.59,8410,9011005021000000,1,77.59,8410
9022005000046006,Trädgårdstorget,9022005000050008,Linköpings resecentrum,am_rush,330.46,129,9011005021100000,0,330.46,129
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,am_rush,57.61,14521,9011005021100000,0,54.35,7297
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,am_rush,57.61,14521,9011005021300000,0,60.9,7224
9022005000230002,Sandgårdsgatan,9022005001321002,Tegelbruksgatan,am_rush,67.13,7299,9011005021100000,0,67.13,7299
9022005001243002,Kungsgatan,9022005000050008,Linköpings resecentrum,am_rush,149.7,7177,9011005021100000,0,149.7,7177
9022005001261002,Ödegårdsgatan 11,9022005001323001,Stationsgatan,am_rush,120.98,7297,9011005021100000,0,120.98,7297
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,am_rush,46.34,14521,9011005021100000,0,43.87,7297
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,am_rush,46.34,14521,9011005021300000,0,48.83,7224
9022005001319002,Drottningtorget,9022005000046006,Trädgårdstorget,am_rush,147.15,7307,9011005021100000,0,147.15,7307
9022005001320002,Loftgatan,9022005001319002,Drottningtorget,am_rush,67.79,7306,9011005021100000,0,67.79,7306
9022005001321002,Tegelbruksgatan,9022005001320002,Loftgatan,am_rush,65.48,7303,9011005021100000,0,65.48,7303
9022005001323001,Stationsgatan,9022005000230002,Sandgårdsgatan,am_rush,78.5,7298,9011005021100000,0,78.5,7298
9022005003854002,Tenndosan,9022005000216001,Johannelunds centrum,am_rush,78.52,7297,9011005021100000,0,78.52,7297
9022005000046006,Trädgårdstorget,9022005000050008,Linköpings resecentrum,day,311.5,208,9011005021100000,0,311.5,208
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,day,53.02,22077,9011005021100000,0,51.99,11043
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,day,53.02,22077,9011005021300000,0,54.06,11034
9022005000230002,Sandgårdsgatan,9022005001321002,Tegelbruksgatan,day,72.13,11052,9011005021100000,0,72.13,11052
9022005001243002,Kungsgatan,9022005000050008,Linköpings resecentrum,day,151.12,10861,9011005021100000,0,151.12,10861
9022005001261002,Ödegårdsgatan 11,9022005001323001,Stationsgatan,day,109.15,11047,9011005021100000,0,109.15,11047
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,day,41.19,22081,9011005021100000,0,40.2,11046
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,day,41.19,22081,9011005021300000,0,42.19,11035
9022005001319002,Drottningtorget,9022005000046006,Trädgårdstorget,day,154.37,11069,9011005021100000,0,154.37,11069
9022005001320002,Loftgatan,9022005001319002,Drottningtorget,day,64.39,11069,9011005021100000,0,64.39,11069
9022005001321002,Tegelbruksgatan,9022005001320002,Loftgatan,day,66.74,11062,9011005021100000,0,66.74,11062
9022005001323001,Stationsgatan,9022005000230002,Sandgårdsgatan,day,72.03,11048,9011005021100000,0,72.03,11048
9022005003854002,Tenndosan,9022005000216001,Johannelunds centrum,day,83.02,11042,9011005021100000,0,83.02,11042
9022005000046006,Trädgårdstorget,9022005000050008,Linköpings resecentrum,night,297.88,253,9011005021100000,0,297.88,253
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,night,47.1,27181,9011005021100000,0,46.92,13869
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,night,47.1,27181,9011005021300000,0,47.29,13312
9022005000230002,Sandgårdsgatan,9022005001321002,Tegelbruksgatan,night,56.06,13884,9011005021100000,0,56.06,13884
9022005001243002,Kungsgatan,9022005000050008,Linköpings resecentrum,night,157.28,13633,9011005021100000,0,157.28,13633
9022005001261002,Ödegårdsgatan 11,9022005001323001,Stationsgatan,night,100.76,13874,9011005021100000,0,100.76,13874
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,night,36.65,27186,9011005021100000,0,36.64,13871
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,night,36.65,27186,9011005021300000,0,36.66,13315
9022005001319002,Drottningtorget,9022005000046006,Trädgårdstorget,night,131.12,13888,9011005021100000,0,131.12,13888
9022005001320002,Loftgatan,9022005001319002,Drottningtorget,night,58.87,13889,9011005021100000,0,58.87,13889
9022005001321002,Tegelbruksgatan,9022005001320002,Loftgatan,night,54.74,13888,9011005021100000,0,54.74,13888
9022005001323001,Stationsgatan,9022005000230002,Sandgårdsgatan,night,64.02,13875,9011005021100000,0,64.02,13875
9022005003854002,Tenndosan,9022005000216001,Johannelunds centrum,night,71.9,13869,9011005021100000,0,71.9,13869
9022005000046006,Trädgårdstorget,9022005000050008,Linköpings resecentrum,pm_rush,302.15,88,9011005021100000,0,302.15,88
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,pm_rush,51.47,9792,9011005021100000,0,50.95,4857
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,pm_rush,51.47,9792,9011005021300000,0,51.98,4935
9022005000230002,Sandgårdsgatan,9022005001321002,Tegelbruksgatan,pm_rush,74.68,4856,9011005021100000,0,74.68,4856
9022005001243002,Kungsgatan,9022005000050008,Linköpings resecentrum,pm_rush,152.33,4768,9011005021100000,0,152.33,4768
9022005001261002,Ödegårdsgatan 11,9022005001323001,Stationsgatan,pm_rush,140.87,4856,9011005021100000,0,140.87,4856
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,pm_rush,39.77,9793,9011005021100000,0,38.93,4857
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,pm_rush,39.77,9793,9011005021300000,0,40.6,4936
9022005001319002,Drottningtorget,9022005000046006,Trädgårdstorget,pm_rush,182.14,4857,9011005021100000,0,182.14,4857
9022005001320002,Loftgatan,9022005001319002,Drottningtorget,pm_rush,74.95,4856,9011005021100000,0,74.95,4856
9022005001321002,Tegelbruksgatan,9022005001320002,Loftgatan,pm_rush,70.82,4856,9011005021100000,0,70.82,4856
9022005001323001,Stationsgatan,9022005000230002,Sandgårdsgatan,pm_rush,73.45,4856,9011005021100000,0,73.45,4856
9022005003854002,Tenndosan,9022005000216001,Johannelunds centrum,pm_rush,82.32,4857,9011005021100000,0,82.32,4857
9022005000046006,Trädgårdstorget,9022005000050008,Linköpings resecentrum,weekend,286.48,160,9011005021100000,0,286.48,160
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,weekend,48.79,21211,9011005021100000,0,48.93,10147
9022005000216001,Johannelunds centrum,9022005001262002,Ödegårdsgatan 24,weekend,48.79,21211,9011005021300000,0,48.67,11064
9022005000230002,Sandgårdsgatan,9022005001321002,Tegelbruksgatan,weekend,58.41,10162,9011005021100000,0,58.41,10162
9022005001243002,Kungsgatan,9022005000050008,Linköpings resecentrum,weekend,149.15,10014,9011005021100000,0,149.15,10014
9022005001261002,Ödegårdsgatan 11,9022005001323001,Stationsgatan,weekend,97.22,10151,9011005021100000,0,97.22,10151
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,weekend,38.5,21214,9011005021100000,0,38.56,10149
9022005001262002,Ödegårdsgatan 24,9022005001261002,Ödegårdsgatan 11,weekend,38.5,21214,9011005021300000,0,38.45,11065
9022005001319002,Drottningtorget,9022005000046006,Trädgårdstorget,weekend,133.06,10174,9011005021100000,0,133.06,10174
9022005001320002,Loftgatan,9022005001319002,Drottningtorget,weekend,59.06,10174,9011005021100000,0,59.06,10174
9022005001321002,Tegelbruksgatan,9022005001320002,Loftgatan,weekend,55.86,10171,9011005021100000,0,55.86,10171
9022005001323001,Stationsgatan,9022005000230002,Sandgårdsgatan,weekend,64.97,10153,9011005021100000,0,64.97,10153
9022005003854002,Tenndosan,9022005000216001,Johannelunds centrum,weekend,75.59,10147,9011005021100000,0,75.59,10147
9022005000046003,Trädgårdstorget,9022005001319001,Drottningtorget,am_rush,158.83,6768,9011005021100000,1,158.83,6768
9022005000216002,Johannelunds centrum,9022005003854001,Tenndosan,am_rush,60.31,6771,9011005021100000,1,60.31,6771
9022005000230001,Sandgårdsgatan,9022005001323003,Stationsgatan,am_rush,80.32,6770,9011005021100000,1,80.32,6770
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,am_rush,29.4,13495,9011005021100000,1,30.31,6771
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,am_rush,29.4,13495,9011005021300000,1,28.49,6724
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,am_rush,60.18,13495,9011005021100000,1,60.43,6771
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,am_rush,60.18,13495,9011005021300000,1,59.93,6724
9022005001319001,Drottningtorget,9022005001320001,Loftgatan,am_rush,41.21,6768,9011005021100000,1,41.21,6768
9022005001320001,Loftgatan,9022005001321001,Tegelbruksgatan,am_rush,47.67,6770,9011005021100000,1,47.67,6770
9022005001321001,Tegelbruksgatan,9022005000230001,Sandgårdsgatan,am_rush,47.97,6770,9011005021100000,1,47.97,6770
9022005001323003,Stationsgatan,9022005001261001,Ödegårdsgatan 11,am_rush,97.88,6771,9011005021100000,1,97.88,6771
9022005003854001,Tenndosan,9022005000231001,Övre Johannelund,am_rush,93.08,6771,9011005021100000,1,93.08,6771
9022005000046003,Trädgårdstorget,9022005001319001,Drottningtorget,day,162.56,10548,9011005021100000,1,162.56,10548
9022005000216002,Johannelunds centrum,9022005003854001,Tenndosan,day,67.41,10552,9011005021100000,1,67.41,10552
9022005000230001,Sandgårdsgatan,9022005001323003,Stationsgatan,day,77.29,10554,9011005021100000,1,77.29,10554
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,day,34.26,21663,9011005021100000,1,33.79,10552
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,day,34.26,21663,9011005021300000,1,34.71,11111
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,day,64.02,21663,9011005021100000,1,62.39,10552
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,day,64.02,21663,9011005021300000,1,65.56,11111
9022005001319001,Drottningtorget,9022005001320001,Loftgatan,day,39.41,10549,9011005021100000,1,39.41,10549
9022005001320001,Loftgatan,9022005001321001,Tegelbruksgatan,day,51.99,10554,9011005021100000,1,51.99,10554
9022005001321001,Tegelbruksgatan,9022005000230001,Sandgårdsgatan,day,52.16,10554,9011005021100000,1,52.16,10554
9022005001323003,Stationsgatan,9022005001261001,Ödegårdsgatan 11,day,97.88,10552,9011005021100000,1,97.88,10552
9022005003854001,Tenndosan,9022005000231001,Övre Johannelund,day,85.96,10552,9011005021100000,1,85.96,10552
9022005000046003,Trädgårdstorget,9022005001319001,Drottningtorget,night,147.63,13925,9011005021100000,1,147.63,13925
9022005000216002,Johannelunds centrum,9022005003854001,Tenndosan,night,66.5,13927,9011005021100000,1,66.5,13927
9022005000230001,Sandgårdsgatan,9022005001323003,Stationsgatan,night,73.17,13929,9011005021100000,1,73.17,13929
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,night,34.57,27365,9011005021100000,1,34.48,13929
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,night,34.57,27365,9011005021300000,1,34.66,13436
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,night,59.18,27368,9011005021100000,1,59.04,13927
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,night,59.18,27368,9011005021300000,1,59.33,13441
9022005001319001,Drottningtorget,9022005001320001,Loftgatan,night,37.33,13926,9011005021100000,1,37.33,13926
9022005001320001,Loftgatan,9022005001321001,Tegelbruksgatan,night,45.07,13929,9011005021100000,1,45.07,13929
9022005001321001,Tegelbruksgatan,9022005000230001,Sandgårdsgatan,night,48.31,13930,9011005021100000,1,48.31,13930
9022005001323003,Stationsgatan,9022005001261001,Ödegårdsgatan 11,night,96.33,13929,9011005021100000,1,96.33,13929
9022005003854001,Tenndosan,9022005000231001,Övre Johannelund,night,89.92,13926,9011005021100000,1,89.92,13926
9022005000046003,Trädgårdstorget,9022005001319001,Drottningtorget,pm_rush,187.0,4877,9011005021100000,1,187.0,4877
9022005000216002,Johannelunds centrum,9022005003854001,Tenndosan,pm_rush,75.72,4880,9011005021100000,1,75.72,4880
9022005000230001,Sandgårdsgatan,9022005001323003,Stationsgatan,pm_rush,84.16,4881,9011005021100000,1,84.16,4881
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,pm_rush,38.67,9843,9011005021100000,1,37.79,4880
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,pm_rush,38.67,9843,9011005021300000,1,39.53,4963
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,pm_rush,67.43,9844,9011005021100000,1,66.35,4880
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,pm_rush,67.43,9844,9011005021300000,1,68.49,4964
9022005001319001,Drottningtorget,9022005001320001,Loftgatan,pm_rush,44.66,4877,9011005021100000,1,44.66,4877
9022005001320001,Loftgatan,9022005001321001,Tegelbruksgatan,pm_rush,54.76,4878,9011005021100000,1,54.76,4878
9022005001321001,Tegelbruksgatan,9022005000230001,Sandgårdsgatan,pm_rush,57.63,4879,9011005021100000,1,57.63,4879
9022005001323003,Stationsgatan,9022005001261001,Ödegårdsgatan 11,pm_rush,124.57,4881,9011005021100000,1,124.57,4881
9022005003854001,Tenndosan,9022005000231001,Övre Johannelund,pm_rush,80.59,4880,9011005021100000,1,80.59,4880
9022005000046003,Trädgårdstorget,9022005001319001,Drottningtorget,weekend,144.92,10042,9011005021100000,1,144.92,10042
9022005000216002,Johannelunds centrum,9022005003854001,Tenndosan,weekend,64.97,10043,9011005021100000,1,64.97,10043
9022005000230001,Sandgårdsgatan,9022005001323003,Stationsgatan,weekend,71.74,10042,9011005021100000,1,71.74,10042
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,weekend,33.47,21120,9011005021100000,1,33.8,10042
9022005001261001,Ödegårdsgatan 11,9022005001262001,Ödegårdsgatan 24,weekend,33.47,21120,9011005021300000,1,33.17,11078
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,weekend,60.64,21121,9011005021100000,1,59.6,10043
9022005001262001,Ödegårdsgatan 24,9022005000216002,Johannelunds centrum,weekend,60.64,21121,9011005021300000,1,61.58,11078
9022005001319001,Drottningtorget,9022005001320001,Loftgatan,weekend,35.98,10042,9011005021100000,1,35.98,10042
9022005001320001,Loftgatan,9022005001321001,Tegelbruksgatan,weekend,44.59,10042,9011005021100000,1,44.59,10042
9022005001321001,Tegelbruksgatan,9022005000230001,Sandgårdsgatan,weekend,46.82,10042,9011005021100000,1,46.82,10042
9022005001323003,Stationsgatan,9022005001261001,Ödegårdsgatan 11,weekend,94.35,10042,9011005021100000,1,94.35,10042
9022005003854001,Tenndosan,9022005000231001,Övre Johannelund,weekend,93.91,10043,9011005021100000,1,93.91,10043
9022005000213001,Isberget,9022005003870001,Bygärdesgatan,am_rush,60.93,5895,9011005021200000,0,60.93,5895
9022005001223001,Klostergatan,9022005000050013,Linköpings resecentrum,am_rush,138.42,5676,9011005021200000,0,138.42,5676
9022005001243002,Kungsgatan,9022005000050013,Linköpings resecentrum,am_rush,94.22,230,9011005021200000,0,94.22,230
9022005001253001,Parkgatan,9022005003848001,Länsstyrelsen,am_rush,151.21,5677,9011005021200000,0,151.21,5677
9022005001256002,Universitetet,9022005000215001,Gamla Linköping,am_rush,175.08,5899,9011005021200000,0,175.08,5899
9022005001257002,Mäster Mattias väg,9022005001256002,Universitetet,am_rush,36.34,5899,9011005021200000,0,36.34,5899
9022005001259002,Barnhemsgatan,9022005001243002,Kungsgatan,am_rush,273.52,230,9011005021200000,0,273.52,230
9022005003847001,Forskningsbyn,9022005001257002,Mäster Mattias väg,am_rush,70.88,5899,9011005021200000,0,70.88,5899
9022005003848001,Länsstyrelsen,9022005000417001,Konsert & Kongress,am_rush,113.89,5677,9011005021200000,0,113.89,5677
9022005003870001,Bygärdesgatan,9022005004232001,Mjärdevi Center,am_rush,156.05,5895,9011005021200000,0,156.05,5895
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,am_rush,50.83,6482,9011005021200000,0,50.24,5896
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,am_rush,50.83,6482,9011005022600000,1,56.8,586
9022005000213001,Isberget,9022005003870001,Bygärdesgatan,day,49.89,10146,9011005021200000,0,49.89,10146
9022005001223001,Klostergatan,9022005000050013,Linköpings resecentrum,day,130.67,9731,9011005021200000,0,130.67,9731
9022005001243002,Kungsgatan,9022005000050013,Linköpings resecentrum,day,93.57,435,9011005021200000,0,93.57,435
9022005001253001,Parkgatan,9022005003848001,Länsstyrelsen,day,150.65,9728,9011005021200000,0,150.65,9728
9022005001256002,Universitetet,9022005000215001,Gamla Linköping,day,171.75,10155,9011005021200000,0,171.75,10155
9022005001257002,Mäster Mattias väg,9022005001256002,Universitetet,day,56.01,11787,9011005021200000,0,54.1,10152
9022005001257002,Mäster Mattias väg,9022005001256002,Universitetet,day,56.01,11787,9011005022000000,0,67.85,1635
9022005001259002,Barnhemsgatan,9022005001243002,Kungsgatan,day,308.96,435,9011005021200000,0,308.96,435
9022005003847001,Forskningsbyn,9022005001257002,Mäster Mattias väg,day,82.13,11787,9011005021200000,0,80.79,10152
9022005003847001,Forskningsbyn,9022005001257002,Mäster Mattias väg,day,82.13,11787,9011005022000000,0,90.46,1635
9022005003848001,Länsstyrelsen,9022005000417001,Konsert & Kongress,day,110.7,9731,9011005021200000,0,110.7,9731
9022005003870001,Bygärdesgatan,9022005004232001,Mjärdevi Center,day,146.54,10146,9011005021200000,0,146.54,10146
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,day,61.17,15378,9011005021200000,0,62.21,10149
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,day,61.17,15378,9011005022000000,0,68.59,1635
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,day,61.17,15378,9011005022600000,1,54.84,3594
9022005000213001,Isberget,9022005003870001,Bygärdesgatan,night,45.13,5345,9011005021200000,0,45.13,5345
9022005001223001,Klostergatan,9022005000050013,Linköpings resecentrum,night,135.14,5073,9011005021200000,0,135.14,5073
9022005001243002,Kungsgatan,9022005000050013,Linköpings resecentrum,night,104.99,280,9011005021200000,0,104.99,280
9022005001253001,Parkgatan,9022005003848001,Länsstyrelsen,night,130.96,5072,9011005021200000,0,130.96,5072
9022005001256002,Universitetet,9022005000215001,Gamla Linköping,night,172.19,5347,9011005021200000,0,172.19,5347
9022005001257002,Mäster Mattias väg,9022005001256002,Universitetet,night,54.98,6516,9011005021200000,0,52.46,5347
9022005001257002,Mäster Mattias väg,9022005001256002,Universitetet,night,54.98,6516,9011005022000000,0,66.53,1169
9022005001259002,Barnhemsgatan,9022005001243002,Kungsgatan,night,274.56,280,9011005021200000,0,274.56,280
9022005003847001,Forskningsbyn,9022005001257002,Mäster Mattias väg,night,80.83,6516,9011005021200000,0,78.03,5347
9022005003847001,Forskningsbyn,9022005001257002,Mäster Mattias väg,night,80.83,6516,9011005022000000,0,93.62,1169
9022005003848001,Länsstyrelsen,9022005000417001,Konsert & Kongress,night,102.45,5073,9011005021200000,0,102.45,5073
9022005003870001,Bygärdesgatan,9022005004232001,Mjärdevi Center,night,147.9,5346,9011005021200000,0,147.9,5346
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,night,58.22,7741,9011005021200000,0,57.16,5347
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,night,58.22,7741,9011005022000000,0,66.5,1169
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,night,58.22,7741,9011005022200000,0,68.06,616
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,night,58.22,7741,9011005022600000,1,41.73,609
9022005000213001,Isberget,9022005003870001,Bygärdesgatan,pm_rush,49.68,3675,9011005021200000,0,49.68,3675
9022005001223001,Klostergatan,9022005000050013,Linköpings resecentrum,pm_rush,145.65,3534,9011005021200000,0,145.65,3534
9022005001243002,Kungsgatan,9022005000050013,Linköpings resecentrum,pm_rush,95.25,150,9011005021200000,0,95.25,150
9022005001253001,Parkgatan,9022005003848001,Länsstyrelsen,pm_rush,177.01,3532,9011005021200000,0,177.01,3532
9022005001256002,Universitetet,9022005000215001,Gamla Linköping,pm_rush,182.47,3678,9011005021200000,0,182.47,3678
9022005001257002,Mäster Mattias väg,9022005001256002,Universitetet,pm_rush,65.97,7277,9011005021200000,0,63.43,3678
9022005001257002,Mäster Mattias väg,9022005001256002,Universitetet,pm_rush,65.97,7277,9011005022000000,0,68.57,3599
9022005001259002,Barnhemsgatan,9022005001243002,Kungsgatan,pm_rush,350.83,150,9011005021200000,0,350.83,150
9022005003847001,Forskningsbyn,9022005001257002,Mäster Mattias väg,pm_rush,97.75,7276,9011005021200000,0,97.92,3677
9022005003847001,Forskningsbyn,9022005001257002,Mäster Mattias väg,pm_rush,97.75,7276,9011005022000000,0,97.58,3599
9022005003848001,Länsstyrelsen,9022005000417001,Konsert & Kongress,pm_rush,125.43,3533,9011005021200000,0,125.43,3533
9022005003870001,Bygärdesgatan,9022005004232001,Mjärdevi Center,pm_rush,167.13,3675,9011005021200000,0,167.13,3675
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,pm_rush,68.23,10341,9011005021200000,0,71.59,3677
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,pm_rush,68.23,10341,9011005022000000,0,68.56,3599
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,pm_rush,68.23,10341,9011005022200000,0,69.92,1853
9022005004232001,Mjärdevi Center,9022005003847001,Forskningsbyn,pm_rush,68.23,10341,9011005022600000,1,54.5,1212
9022005000213001,Isberget,9022005003870001,Bygärdesgatan,weekend,48.04,3910,9011005021200000,0,48.04,3910
9022005001223001,Klostergatan,9022005000050013,Linköpings resecentrum,weekend,132.89,3696,9011005021200000,0,132.89,3696
9022005001243002,Kungsgatan,9022005000050013,Linköpings resecentrum,weekend,89.62,210,9011005021200000,0,89.62,210
